Question,Tag
Hi i m facing some known solvable problem but struck out here In my code the values are getting stored in ArrayList on first for loop execution but on 2nd loop and further the values are overwritten by the final values in the ArrayList Finally the lastly entered values are alone getting stored with the number of times of size of the list lstall ListView findViewById R id lvall sampleArrayList new ArrayList lt HashMap lt String String gt gt ListAdapter sampleListAdapter dh new DBHelper this HashMap lt String String gt sampleObjectMap List lt String gt lvall dh selectAll sampleObjectMap new HashMap lt String String gt for int i 0 i lt lvall size i for SuppressWarnings unused String sampleObj lvall sampleObjectMap put title dh val1 i sampleObjectMap put person dh pers i sampleObjectMap put priorty setpriority String valueOf dh prioirty i sampleObjectMap put dat getDate Long valueOf dh time i dd MM yyyy sampleArrayList add sampleObjectMap I need to store all the values in a arraylist and display within a list view Any help is highly appreciated and thanks in advance,hashmap
How can I copy the RSS link which is behind the button in the addressbar into the clipboard Left clicking allows me to subscribe to the Feed with Firefox and right clicking brings up the toolbar menu Currently I work around that by copying the links from the HTML source but that is somewhat inconvenient,clipboard
This is slightly more of a coding problem than a math problem but I think it is still relevant So let s say I have 3 numbers A B C and I can only call a given function if two are negative and one is positive or vice versa with 2 positive and one negative Also I need to be able to tell which of the 3 numbers is the odd one out It s tedious and a little unclean looking to do if A lt 0 amp amp B lt 0 amp amp C 0 C is odd one out else if A lt 0 amp amp B 0 amp amp C lt 0 B is odd one out etc,algebra
Given f mathbb R n backslash 0 rightarrow mathbb R a twice differentiable rotationally symmetric function that is to say exists varphi mathbb R _ gt 0 rightarrow mathbb R with f x varphi x where is the Euclidean norm I want to express Delta f in terms of derivatives of varphi I first looked at the partial derivatives of f partial_i f frac x_i x cdot varphi 39 x partial_i 2 f left frac 1 x frac x_i 2 x 3 right cdot varphi 39 x frac x_i 2 x 2 cdot varphi 39 39 x That s what I get applying chain and product rule So Delta f sum_ i 1 n partial_i 2 f but this is still a very ugly sum I tried to simplify it as far as possible and if I didn t make any mistake I ended up with Delta f frac 1 x 2 cdot left varphi 39 cdot left sum left frac x x_i 2 right frac 1 x right varphi 39 39 right And I think I can rewrite the sum with something like n cdot x cdot x_1 2 x_2 2 x_n 2 n 2 But this doesn t look any better I know that I have to arrive at something similar to Delta f varphi 39 39 x frac n 1 x cdot varphi 39 x Does anyone have an idea how I could further simplify my term or where I went wrong or whether there is an easier way to simplify the first sum such that I arrive at the wished result If so I d be very happy to see how to Thanks in advance,analysis
I would like to add some kind of traffic management to our Internet line After reading a lot of documentation I think HFSC is too complicated for me I don t understand all the curves stuff I m afraid I will never get it right CBQ is not recommend and basically HTB is the way to go for most people Our internal network has three segments and I d like to share bandwidth more or less equally between those at least in the beginning Further I must prioritize traffic according to at least three kinds of traffic realtime traffic standard traffic and bulk traffic The bandwidth sharing is not as important as the fact that realtime traffic should always be treated as premium traffic whenever possible but of course no other traffic class may starve either The question is what makes more sense and also guarantees better realtime throughput Creating one class per segment each having the same rate priority doesn t matter for classes that are no leaves according to HTB developer and each of these classes has three sub classes leaves for the 3 priority levels with different priorities and different rates Having one class per priority level on top each having a different rate again priority won t matter and each having 3 sub classes one per segment whereas all 3 in the realtime class have highest prio lowest prio in the bulk class and so on I ll try to make this more clear with the following ASCII art image Case 1 root gt Segment A gt High Prio gt Normal Prio gt Low Prio gt Segment B gt High Prio gt Normal Prio gt Low Prio gt Segment C gt High Prio gt Normal Prio gt Low PrioCase 2 root gt High Prio gt Segment A gt Segment B gt Segment C gt Normal Prio gt Segment A gt Segment B gt Segment C gt Low Prio gt Segment A gt Segment B gt Segment CCase 1 Seems like the way most people would do it but unless I don t read the HTB implementation details correctly Case 2 may offer better prioritizing The HTB manual says that if a class has hit its rate it may borrow from its parent and when borrowing classes with higher priority always get bandwidth offered first However it also says that classes having bandwidth available on a lower tree level are always preferred to those on a higher tree level regardless of priority Let s assume the following situation Segment C is not sending any traffic Segment A is only sending realtime traffic as fast as it can enough to saturate the link alone and Segment B is only sending bulk traffic as fast as it can again enough to saturate the full link alone What will happen Case 1 Segment A High Prio and Segment B Low Prio both have packets to send since A High Prio has the higher priority it will always be scheduled first till it hits its rate Now it tries to borrow from Segment A but since Segment A is on a higher level and Segment B Low Prio has not yet hit its rate this class is now served first till it also hits the rate and wants to borrow from Segment B Once both have hit their rates both are on the same level again and now Segment A High Prio is going to win again until it hits the rate of Segment A Now it tries to borrow from root which has plenty of traffic spare as Segment C is not using any of its guaranteed traffic but again it has to wait for Segment B Low Prio to also reach the root level Once that happens priority is taken into account again and this time Segment A High Prio will get all the bandwidth left over from Segment C Case 2 High Prio Segment A and Low Prio Segment B both have packets to send again High Prio Segment A is going to win as it has the higher priority Once it hits its rate it tries to borrow from High Prio which has bandwidth spare but being on a higher level it has to wait for Low Prio Segment B again to also hit its rate Once both have hit their rate and both have to borrow High Prio Segment A will win again until it hits the rate of the High Prio class Once that happens it tries to borrow from root which has again plenty of bandwidth left all bandwidth of Normal Prio is unused at the moment but it has to wait again until Low Prio Segment B hits the rate limit of the Low Prio class and also tries to borrow from root Finally both classes try to borrow from root priority is taken into account and High Prio Segment A gets all bandwidth root has left over Both cases seem sub optimal as either way realtime traffic sometimes has to wait for bulk traffic even though there is plenty of bandwidth left it could borrow However in case 2 it seems like the realtime traffic has to wait less than in case 1 since it only has to wait till the bulk traffic rate is hit which is most likely less than the rate of a whole segment and in case 1 that is the rate it has to wait for Or am I totally wrong here I thought about even simpler setups using a priority qdisc But priority queues have the big problem that they cause starvation if they are not somehow limited Starvation is not acceptable Of course one can put a TBF Token Bucket Filter into each priority class to limit the rate and thus avoid starvation but when doing so a single priority class cannot saturate the link on its own any longer even if all other priority classes are empty the TBF will prevent that from happening And this is also sub optimal since why wouldn t a class get 100 of the line s bandwidth if no other class needs any of it at the moment Any comments or ideas regarding this setup It seems so hard to do using standard tc qdiscs As a programmer it was such an easy task if I could simply write my own scheduler which I m not allowed to do,shaping
I have a certificate generated via MakeCert I want to use this certificate for WCF message security using PeerTrust How can I programmatically install the certificate into the trusted people local machine certificate store using c or NET I have a CER file but can also create a PFX,certificate
I have a link_to like this lt link_to X category confirm gt Are you sure method gt delete gt So I change it like this lt link_to_remote category name confirm gt Are you sure method gt delete gt it show the confirm box but after I click yes it won t delete the item I want why,ruby
We have a some screen casts that need to be dubbed to various languages for which we have textual script for the target language as shown below Begining Time Audio Narration0 0 blah nao lorep iposm 1 20 xao dok dkjv dwv We can record each of the above units separately and then align it at the proper beginning times as mentioned in the above script Example Input Input the N timing values 0 0 1 20 Then input the N audio recordingsOutput Audio recordings aligned to the above timings An overflow should be detected by the system individually whereas an underflow is padded by silence Are there any platform independent audio apis software or a code snippet preferably in python that allows us to align these audio units based on the times provided,recording
I m getting ready to request a new batch of administrative e mail addresses to replace an outdated hierarchy within my organization I have the opportunity of choosing new aliases for 24 7 alert recipients monitoring recipients all team members etc What does your org use for these purposes Groups in my org use things like org dept org dept all org dept alert org dept monitoring org dept status TIA 111,distribution
Given the plain text file with linesbli foo bla abc dfgbli foo bla hik lmnwhat sed or awk magic transforms it tobli foo_01 bla abc dfgbli foo_02 bla hik lmnso that every occurence of foo is replaced by foo_ occurence number,enumeration
I m looking to clean up some code I have that has gotten out of control There are often situations where I need to interact with a couple of remote APIs such as Parse and Facebook perhaps Core Data while the user is waiting staring at my activity indicator spin My requirements are everything slow must be of course in a background threadno silent or ignored error messages I want to help both the user so that he doesn t freak out and myself for when I get the support call and I need to figure out what went wrong with as helpful error messages as possible I want the logic to be maintainable Chunks like the one below go up in cyclomatic complexity really fast and become a nightmare to work with if not handled properly especially with the addition of multithreading The pattern I use right now goes as void sampleFacebookProcessingCall self spinner startAnimating FBRequestConnection startForMeWithCompletionHandler FBRequestConnection connection id result NSError facebookRequestError we re back in main queue let s return to a secondary queue dispatch_async dispatch_get_global_queue DISPATCH_QUEUE_PRIORITY_HIGH 0 don t want do display the actual error to the user NSString errorMessage NSError error try if facebookRequestError errorMessage Could not connect to Facebook please try again later return Helper someParseCall amp error if error errorMessage The operation could not be completed please try again later Code FOO1 return Helper someOtherParseCall amp error if error errorMessage The operation could not be completed please try again later Code FOO2 return finally dispatch_async dispatch_get_main_queue self activityIndicator stopAnimating if errorMessage there might be half baked state out there afer the error self cleanupResources UIHelper displayErrorAlertViewWithMessage errorMessage Now there are definitely different patterns for escaping through a flow when an error occurs The try finally pattern with returns same idea as the old school goto with the cleanup label is one way Another way would be to use an error object as a should proceed variable and do something like if error doStuff amp error if error The addition of GCD complicates things a bit because now you have to make sure that the heavy work is being always done in the background and that errors are only ever reported in the main thread Every API s library does things a bit differently so you have something like Facebook which only accepts blocks to be executed in main thread which you have to interweave with Parse which allows you to run blocking calls if you wanted to I m wondering if anybody out there has come up with a cleaner approach I feel like this is something most apps end up dealing with sooner or later and I don t need to reinvent the wheel,design
I ve been trying for a few days now to fix this part of my PHP code but nothing seems to be working I m basically a super newb Pretty much last week I decided to try and make a blog from scratch using PHP This requires that I learn PHP So by following tutorials and reading sites like w3schools I ve slowly been learning applicable PHP Anyway here is the part of my code I m working on query db gt prepare SELECT post_id title body date_posted category FROM posts INNER JOIN categories ON categories category_id posts category_id ORDER BY post_id desc limit start per_page query gt execute query gt bind_result post_id title body date_posted category author db gt prepare SELECT username FROM posts INNER JOIN user ON user user_id posts user_id print_r author gt error author gt execute author gt bind_result username Let me explain I have 3 database tables posts categories and user Most post information is in posts including category_id and user_id but not the actual names of the category and user I get those from the other two tables db uses mysqli The query part of the above code works perfectly fine The author prepare line is where I m having an issue I wrote that line based on the query prepare line that works But when I run the code I get Notice Trying to get property of non object This then leads to author execute not working and producing the error Fatal error Call to a member function execute on a non object So again since I m a mega newb I assume the fix is something really simple that probably has to do with my ignorance of PHP Does anyone have any idea or suggestions Thanks in advance for the help,prepare
With the below MDX queries I am attempting to return a comparison of sales figures I want to compare YTD with LYTD defined as follows YTD 01 Jan this year 01 Jan 2011 until today 17 Aug 2011 LYTD 01 Jan last year 01 Jan 2010 until today s date last year 17 Aug 2010 Both periods should contain the same number of days give or take one day for leap years So far I have tried using the YTD function to get this year s data but I have not had much success with wrapping the YTD function in something to get it to return the same dates from last year I have employed LAG 1 and ParallelPeriod see both examples below WITHMEMBER Measures Sales YTD AS SUM YTD Measures Sales MEMBER Measures Sales LYTD AS SUM YTD Measures Sales LAG 1 SELECT Sales YTD Sales LYTD ON COLUMNS OrWITHMEMBER Measures Sales YTD AS SUM YTD Measures Sales MEMBER Measures Sales LYTD AS SUM ParallelPeriod YTD 1 Measures Sales SELECT Sales YTD Sales LYTD ON COLUMNS The resulting data when using either ParallelPeriod or LAG always returns a column of nulls for Last Year s sales Customer Sales YTD Sales LYTDABC Screws 1024 Null ABC Bolts 2392 Null ABC Nuts 3735 Null Can anybody suggest changes to the query which will return the correct data or perhaps offer an alternative strategy to using LAG or ParallelPeriod,ssas
Does each Apple device iPad iPhone iPod have just one unique identifier for the span of it s use Will the following code always return that identifier UIDevice currentDevice uniqueIdentifier Will Apple allow to use this method in a deployed application,ipad
I have an activity in my quiz application and I want to change its background every 5 seconds How can I randomize the images in my drawable folder and make them the background images of my activity Note It is only a single activity Any help would be greatly appreciated Thank you,background
IntroductionI m currently developing a small drawing application similar to MugTug s Sketchpad There s one pretty annoying issue I haven t managed to get around yet though Drawing AlgorithmMy basic draw algorithm is similar to the one used by MugTug Basically it just stamps images using drawImage while the user is drawing There s one serious handicap The algorithm begins to fail with low alpha You can see this easily in the MugTug s tool by setting brush settings in the following way diameter 100 hardness 1 flow 100 opacity 2 1 is too small bug in the app There are two main issues 1 Visible banding 2 Color shifts give different colors a go to see how this works QuestionsCould the issue have something to do with color precision It seems to me the Canvas API treats colors using 8 bit channels ie 0 255 Is there any way around this limitation I would prefer to use pure float colors 0 0 1 0 instead if possible Any ideas on how to deal with this are welcome If color is indeed limited to 8 bit channels I guess I m out of luck,gradient
I m working on an iPad app that displays lightmapped scenes Loading the 20 or so 1Kx1K textures that are involved is taking a while and when I started timing the various operations I found it was taking slightly less than 1 2 second per texture It turns out that loading a texture image from the filesystem is pretty fast and that the bottleneck is in copying the UIImage to a CGContext in order to pass the image to a glTexImage2D I ve tried two different ways of making the copy CGContextSetInterpolationQuality textureCopyContext kCGInterpolationNone CGContextDrawImage textureCopyContext CGRectMake 0 0 width height image and UIGraphicsPushContext textureCopyContext uiImage drawInRect CGRectMake 0 0 width height UIGraphicsPopContext and both take about 0 45 seconds This strikes me as excessive even for a relatively underpowered device I m relatively new to iOS development so I just want to ask whether the times I m seeing are reasonable or whether they can be improved Update I m aware of the PVRTC alternative but for now I ve got to stick with PNGs However there is an excellent summary of the pros and cons of PVRTC in this answer The same answer also hints at why PNGs result in such long texture setup times internal pixel reordering Can anybody confirm this,opengl
When I need to add several identical items to the list I use list extend a a b c a extend d 3 Result a b c d d d But how to do the similar with list comprehension a a 2 b 2 c 1 x 0 x 1 for x in a Result a a b b c But I need this one a a b b c Any ideas,comprehension
I have an XML structure like the following lt tables gt lt table name tableName1 gt lt row ID 34 col1 data col2 dom gt lt row ID 35 col1 data2 col2 dom2 gt lt table gt lt table name tableName2 gt lt row ID 1 col1 data col2 dom col3 item1 gt lt row ID 3 col1 data2 col2 dom2 col3 item2 gt lt row ID 7 col1 data4 col3 item3 gt lt table gt lt tables gt Basically the table nodes contain RAW data created by selecting FOR XML RAW Now I wish to do the reverse read the XML and insert data into respective tables of a SQL Server 2008 R2 database However I want the loading process to be robust meaning I do not want to mess with column names and table names if they change in the future I need the process to read table names from name attributes of table nodes and insert data into columns specified by attributes in lt Row gt nodes I thought of a stored procedure that gets an XML as input and does the rest The amount of data is approx 70 tables ranging from 10 to 30 000 rows altogether no more than 100 000 rows I need to do it as efficiently as possible bulk loading would be the best The process should not take care of foreign keys as the order of tables inside the XML is built so that FK constraints can be kept in place by loading one table after the other However there are identity columns in each table so I must do aSET Identity_Insert ON and SET Identity_Insert OFFbefore and after processing each table I also need to reseed each table after inserting all rows Oh and I need to do the whole shebang in a transaction so that I could roll back if something goes wrong Which way do you suggest I go should I stay with T SQL or try to write the SP in CLR SQL Should I use XQuery or can I use some bulk insert method Thanks for all the help,sqlclr
I am using an http proxy and the Mechanize module I initialize the mechanize object and set the proxy like so self br mechanize Browser self br set_proxies http proxyAddress proxy address is like 1 1 1 1 8080Then I open the site like so response self br open http google com My problem is that mechanize seems to be completely ignoring the proxy If I debug and inspect the br object under the proxy handler I can see my proxy settings However even if I give a bad proxy Mechanize just goes about its business like I never set a proxy What gives edit I have also tried mechanize install_opener mechanize build_opener mechanize ProxyHandler http 127 0 0 1 99 response mechanize urlopen http google com And it seems to be ignoring my proxy as well I didn t even give it a valid proxy shouldn t it fail on a URLError,mechanize
Does anyone have some tips on compiling PHP s intl extension on OS X 10 6 3 I m getting compile errors each way I try it and I ve been googling for ages and getting nowhere Any help greatly appreciated When make gets to the huge gcc command to compile libphp5 bundle I get the following error Undefined symbols ___gxx_personality_v0 referenced from icu_4_2 MessageFormatAdapter getArgTypeList icu_4_2 MessageFormat const amp int amp in msgformat_helpers o _umsg_parse_helper in msgformat_helpers o _umsg_format_arg_count in msgformat_helpers o _umsg_format_helper in msgformat_helpers o CIE in msgformat_helpers old symbol s not foundcollect2 ld returned 1 exit statusmake libs libphp5 bundle Error 1My compile commands are MACOSX_DEPLOYMENT_TARGET 10 6CFLAGS arch x86_64 g Os pipe no cpp precomp CCFLAGS arch x86_64 g Os pipe CXXFLAGS arch x86_64 g Os pipe LDFLAGS arch x86_64 bind_at_load export CFLAGS CXXFLAGS LDFLAGS CCFLAGS MACOSX_DEPLOYMENT_TARGET configure prefix usr mandir usr share man infodir usr share info sysconfdir private etc with apxs2 usr sbin apxs enable cli with config file path etc with libxml dir usr with openssl usr with zlib usr with bz2 usr with curl usr with gd with jpeg dir src jpeg jpeg local with png dir usr X11R6 with freetype dir usr X11R6 with xpm dir usr X11R6 with ldap usr with ldap sasl usr enable mbstring enable mbregex with mysql mysqlnd with mysqli mysqlnd with pdo mysql mysqlnd with mysql sock var mysql mysql sock with iodbc usr enable shmop with snmp usr enable soap enable sockets enable sysvmsg enable sysvsem enable sysvshm with xmlrpc with iconv dir usr with xsl usr with pcre regex src pcre pcre local usr local with pcre dir src pcre pcre local usr local with icu dir usr local enable intlexport EXTRA_CFLAGS lresolv make,intl
Say we have AVURLAsset asset AVURLAsset alloc initWithURL url options options asset loadValuesAsynchronouslyForKeys NSArray arrayWithObject tracks completionHandler AVAssetReader assetReader AVAssetReader assetReaderWithAsset asset error nil AVAssetTrack videoTrack asset tracksWithMediaType AVMediaTypeVideo objectAtIndex 0 get frame count Is there a way to get the frame count of the entire video in AVAssetTrack I guess one could doint frameCount int CMTimeGetSeconds videoTrack timeRange duration videoTrack nominalFrameRate 0 5 but I was wondering if there was a direct way to get video frame count,frame
I was reading this article from the buzzmedia com about using a public private key for token based authentication and authorization I found it informative but have trouble seeing how to implement it in my scrnario I have a WCF REST service which an android pp will connect to How should in this scenario the private key be established between client and server In these scenarios is the private key established on every login or entry of the application The article addresses authentication but I m also asking from an authorization perspective and authorizing requests via the token Thanks,authentication
How do I catch if map type was changed catch if maptype id roadmap satellite hybrid terraincatch if streetview was used,api
I just got done reading this thread Best CMS for a corporate web presence Which was the closest thing I could find on the web I too am looking to redesign a website for a corporation I am the marketing director not a developer I have researched this subject in many places I won t say everywhere I have read http sunlightlabs com blog 2009 content management systems just dont work andhttp www webdesignish com the best web development frameworks htmland dabbled at www cmsmatrix org and www bestwebframeworks com under the PHP area I have read at least a few dozen articles from various places some of them including the providers websites or forums I have read nearly as much as I can in the time I gave myself so with a little knowledge on all these areas I want to reach out to a community that has more experience Background Manufacturer website one location no branches One marketing IT guy Utilizes dreamweaver for all web editing needs Knows ultra basic html only for text and image placement and editing I need to be pointed in the direction of a cost effective design solution with either a framework or combination thereof or a CMS that can give me what I need The best example of what I want the site to look like would be a cross between tripplite dot com and logitech dot com with some elements from a site like sonicwall dot com I need an animated menu system but with images so size customization is necessary Simple animations for rollovers and click reactions so that users can tell when they have selected something Page content does not change often with most edits being to PDF documents At present I name all major documents such as a 2011 catalog with the same filename and simply replace the document with the latest version via FTP Nearly every other page will be a static page with static text and images I might request polish on all other pages after the development is complete Our site might end up being somewhere around 50 pages after this redesign It has been suggested to me to have the site designed in Wordpress by a pro but everything I HAD read before reading the first mentioned thread posted here said that I shouldnt use it because of content and bug issues I believe that wordpress can provide a robust and feature rich corporate website that isn t just another blog or news site I have seen a few examples like networksolutions dot com Project 1 is a redesign and new look Project 2 9 goes through a parts library with thumbnails build to quote system similar to a shopping cart but with no payments and no PCI compliance an e page flip type catalog revision and login portals with per user entity content such as order history order documentation records and open order production status and shipping information We want it all But where to go I have so far looked at for a CMS Wordpress Drupal Radiant CMS concrete5 and spoke with Franz a tad and synType CMS To go the framework route with PHP yii codeigniter akelos symfony prado cakephp and solarphpThe other ones I have heard many developers praising were jquery dojo and django but im not sure yet if they are utilized in any other solutions that I listed Tomorrow I will be going through the definitions and such at bestwebframeworks to better learn about the once I had chosen and pit them against one another I would really appreciate any help in evaluating which platform would best suit me based on the information that I have provided above Feel free to ask any other questions that may help narrow the list Thank you all in advance,css
I created a not hierarchical custom post type and as default it s sorted by date published I know I can reorder them by Title with query_posts in the archive template global query_string query_posts query_string amp orderby title amp order ASC but it takes another SQL query on each archive page There is a way to register the sort order natively eventually to get posts sorted by title even in the admin thanks,query
I have a pseudo SQL statement likeselect orderid productname price productid_FK from OrderThis will give me 5 rows So the result is 5 rows of which 3 have a productid_FK of 2 This FK column references to the table called Product Now lets say I want an extra column based on the productid_FK The column must contain the total number of products in another table called products Can I achieve this by enchaning the current pseudo query,inline
Well i have made this program it receive sms and auto replay but it recive but do not replayHere is my Reciver class javaimport android content BroadcastReceiver import android content Context import android content Intent import android os Bundle import android telephony SmsMessage import android widget Toast public class Reciving extends BroadcastReceiver static String from static String body Overridepublic void onReceive Context context Intent intent TODO Auto generated method s get the SMS message passed in Bundle bundle intent getExtras SmsMessage msgs null String str if bundle null retrieve the SMS message received Object pdus Object bundle get pdus msgs new SmsMessage pdus length for int i 0 i lt msgs length i msgs i SmsMessage createFromPdu byte pdus i from str SMS from msgs i getOriginatingAddress str body str msgs i getMessageBody toString str n display the new SMS message Toast makeText context str Toast LENGTH_LONG show ret str SendGlass obj new SendGlass int tos Integer valueOf body obj Decision from tos if intent getAction equals android provider Telephony SMS_RECEIVED Main_Activity obj new Main_Activity obj sms from body1 else My SMS SENDING CLASSimport android app Activity import android database Cursor import android database sqlite SQLiteDatabase import android telephony SmsManager public class SendGlass extends Activity static String REPLAYS1 REPLAYS2 public void databaser SQLiteDatabase db openOrCreateDatabase TEST MODE_PRIVATE null Cursor c db rawQuery SELECT REPLAYS FROM Rtm WHERE ID 1 null c moveToFirst REPLAYS1 c getString c getColumnIndex REPLAYS c db rawQuery SELECT REPLAYS FROM Rtm WHERE ID 2 null c moveToFirst REPLAYS2 c getString c getColumnIndex REPLAYS c moveToFirst db close c close public void Decision String phone int mesage String phonenum String valueOf mesage switch mesage case 1 sms phonenum hello world1 break case 2 sms phonenum hello world2 break default sms phonenum defaulter break public void sms String phone String Sms String phoneNo phone String sms Sms SmsManager smsManager SmsManager getDefault smsManager sendTextMessage phoneNo null sms null null My menifest xml lt manifest xmlns android http schemas android com apk res android package dom example dbfinal android versionCode 1 android versionName 1 0 gt lt uses permission android name android permission SEND_SMS gt lt uses permission android name android permission RECEIVE_SMS gt lt uses sdk android minSdkVersion 8 android targetSdkVersion 15 gt lt application android icon drawable ic_launcher android label string app_name android theme style AppTheme gt lt activity android name Screen1 android label string title_activity_screen1 gt lt intent filter gt lt action android name android intent action MAIN gt lt category android name android intent category LAUNCHER gt lt intent filter gt lt activity gt lt activity android name Screen2 android label string title_activity_screen2 gt lt intent filter gt lt action android name android intent action MAIN gt lt category android name android intent category LAUNCHER gt lt intent filter gt lt activity gt lt activity android name Screen3 android label string title_activity_screen3 gt lt intent filter gt lt action android name android intent action MAIN gt lt category android name android intent category LAUNCHER gt lt intent filter gt lt activity gt lt activity android name DtaBase android label string title_activity_dta_base gt lt intent filter gt lt action android name android intent action MAIN gt lt category android name android intent category LAUNCHER gt lt intent filter gt lt activity gt lt receiver android name Reciving gt lt intent filter gt lt action android name android provider Telephony SMS_RECEIVED gt lt action gt lt intent filter gt lt receiver gt lt application gt Can any one tell me the problem it is showing toast when sms recive but not replaying,android
Consider the topological space X mathscr U where X mathbb R 2 and the topology mathscr U is generated by the collection of sets 0 0 cup I_a where I_a are the open intervals on the rays departing from the origin We then make a quotient of this space lets call it Y by identifying the points on the closed disk D 2 centred at the origin of radius 1 Intuitively I can see some closed subsets that are compact essentially closed segments on the rays and others which are not any subset extending over a continuity of rays But being the question Describe all the compacts can you suggest me a way to find them all Is there a procedure someone can follow in this or in similar cases Are there some results achievable by finding which separation axiom hold in this space Finally what is the role of the identification in this particular problem I can t find anything relevant,compactness
I would like to know if a higher gc maxlifetime value will affect performance of site Let s say 2 weeks 1209600 seconds The reason i m asking is because some of my pages is taking minutes to load that were very fast before I changed the value from the default 24 minutes to 2 weeks so that users session data and login would be persistent This was about 2 weeks ago which leads me to believe that the high gc maxlifetime could be the problem for the slow pageload It s not always the same pages though PS I am in the process of moving to a cookie based persistent login system which I believe is more performance friendly Thanks,garbage
This is follow up for my last question about converting string to floatI have this value stored in a float variable 33 9112625 it s thirty three and I need to convert it to string and get the exact value but I m unable to do so float ToString CultureInfo InvariantCulture gives me 33 91126 as result I tried ToString G G7 and CultureInfo InvariantCulture NumberFormat but they didn t help How can I convert a float to string and get the exact same value,point
Using http code google com p mobiscroll After click on Set or Cancel it leaves the field on blur not allowing to launch again If I choose another field then this one again it works lt link rel stylesheet href public datepicker jquery scroller 1 0 1 min css gt lt script src public datepicker jquery scroller 1 0 1 min js gt lt script gt lt script gt document ready function var currentYear new Date getFullYear date scroller startYear currentYear 70 endYear currentYear 18 lt script gt Field is lt div id inputField gt lt input type text name person dob class textEntry date value lt person dob gt lt placeholder Your Birthday 1 1 1900 gt gt lt div gt,mobiscroll
I want to make a fullscreen app that shows the background of the new space in addition to having normal window behavior Basically when the user goes full screen I want every NSWindow in the app to stay the same size stay in the same position of the screen but move to the new space Is this possible If so where is the documentation for that kind of behavior EDIT I know this is now quite old but I have just discovered customWindowsToEnterFullScreenForWindow I have used it to solve the problem The code is below just incase anyone else is interested in doing this too NSArray customWindowsToEnterFullScreenForWindow NSWindow window if window isEqualTo self window return NSArray arrayWithObjects window otherwindow nil return nil NSArray customWindowsToExitFullScreenForWindow NSWindow window if window isEqualTo self window return NSArray arrayWithObjects window otherwindow nil return nil These are NSWindowDelegate methods though so be sure to set the window s delegate Otherwise it may cause some confusion,fullscreen
define kTestingURL 192 168 42 179 NSString serverUrl NSString alloc initWithString NSString stringWithFormat http kTestingURL NSLog retain count d serverUrl retainCount Why is the retain count 2 and not 1,cocoa
From the code below does anyone know of a way to put the value of parent foo and parent foo1 into child bar and child bar1 respectively from a method defined in B I can copy the values with child bar parent foo and child bar1 parent foo1 outside the objects but it feels like there could be a simple method in the child or even the parent for that matter for this situation My parent object is getting the values of the foo s from html input boxes Class A public foo someText public foo1 someOtherText Class B extends A public bar public bar1 theoretical function Id like to use public copyParentcontents parent new A child new B,child
I like having Zone Alarm to warn me when programs are trying to phone home request for updates etc However I feel its interface is a little clunky and was wondering if there are any alternatives out there I m running Windows XP,rec
We are using sql server 2005 DB and front end code ASP net in VS2010 When i designed the report in 2005 and run the code it pop up the error saying Remote report processing requires Microsoft SQL Server 2008 Reporting Services or later We cant change the Sql server from 2005 to 2008 How can we overcome this situation Any Idea or suggestion is appreciated,reporting
Am I correct in saying that a Net Hashtable is not synchronized while a Java Hashtable is And at the same time a Java HashMap is not synchronized and has better performance I am rewriting a Java app that makes heavy use of HashMaps in C and I would like to use a HashTable and ensure that the performance is basically equivalent,hashtable
There s a way to load a django form trough ajax Let s say an user needs to change a form depending on what he want First a form with a choicefield and a decimalfield appears Then depending on the value of the choicefield an ajax request to a view can change it to another form or stay the same forms pya_choices a A b B c C d_choices d D e E class simpleForm forms Form this is the first form def __init__ self args kwargs choices kwargs pop method super simpleForm self __init__ args kwargs self fields chosen_method choices choices chosen_method forms ChoiceField label MÃ todo simple_variable forms DecimalField class complexForm simpleForm second_variables forms DecimalField third_variable forms DecimalField I try an ajax way like this who watches the choicefield value id_chosen_method for a change ajax_form js function explanation function id_chosen_method change function var election id_chosen_method val Add or remove fields depending of method chosen getJSON form2 election function data if data form_fields html data form explanation_text html data explanation else form_fields html no form explanation_text html no explanation jQuery Finally the url and the view who get the method argument passed by the javascript function url pyurl r form2 P lt method gt w ajax_form name ajax_form views pydef ajax_form request method import json from app forms import simpleForm complexForm from app otherFile import explanations if request is_ajax form_choices a b c f g if method in form_choices 0 if method form_choices 0 1 form simpleForm method a_choices else form simpleForm method d_choices else if method form_choices 1 1 form complexForm method a_choices else form complexForm method d_choices explanation explanations method data form form explanation explanation return HttpResponse json dumps data mimetype application javascript else raise Http404So the final idea is the user choosing what form wants depending on the val of the choicefield showed in the first place But i can t get this to work Am i missing something there s a better way to handle things like this,forms
Currently I have a construct that does the following An X number of threads X being a configurable variable from the user are all started and await for a task to become available The threads block waiting in a BlockingQueue Another thread s places task s in the blocking queue and the blocked threads take the task s and run them and go back to wait for the next task Anyway this works fine but I have the following issue X threads are constantly waiting for a task even if there isn t any for 2 hours Also X threads are actually available even if there are only lets say X 50 tasks coming in i e I have much more threads than I actually need So my question is how could I refactor this perhaps using Executors so that X goes up and down as needed My aim is not to lose performance I mean now I could have more threads than I would need wasting resources but I don t have the overhead of creating new threads I am interested in refactoring this in a way to not waste resources and keep the same performance levels,threadpool
